survey_id,shop_id,mobis_code,interaction_date,response_date,rating,verbatim,vendor_id,audience_type,customer_type,channel,case_type,case_level_1,case_level_2,case_level_3,source_system,is_mappable
227.050.403,668c003216119d7d59009785,MOBIS489,2025-11-27,2025-11-29,5,,17092,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
227.050.411,668c003023673b2a0d009776,MOBIS351,2025-11-27,2025-11-29,5,,17572,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.413,668c00333a1f9c337500978b,MOBIS421,2025-11-27,2025-11-29,5,,18433,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
227.050.422,668c0031160e7a84cc00977b,MOBIS459,2025-11-27,2025-11-29,5,"ik beoordeel de mensen die in de winkel werken, maar ik beoordeel orange internet niet omdat ik niet tevreden ben met het internet",17647,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
227.050.439,668c00323a1fa1f996009788,MOBIS479,2025-11-27,2025-11-29,5,car j'adore orange,17862,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.440,668c002e3a0ef2aeba009763,MOBIS288,2025-11-27,2025-11-29,4,,15553,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.452,,MOBIS522,2025-11-27,2025-11-29,5,,19420,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
227.050.456,668c002f3a1fd9b4ae00976f,MOBIS301,2025-11-27,2025-11-29,4,,9911,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
227.050.461,668c0031160e5c0f00009780,MOBIS293,2025-11-27,2025-11-29,5,,17955,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,OTHER,Purchase,True
227.050.462,668c0030236796057e009771,MOBIS491,2025-11-27,2025-11-29,5,,21205,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.513,668c0030161156caf1009775,MOBIS483,2025-11-27,2025-11-29,5,,18557,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.528,668c00353a0d1c82760097a6,MOBIS199,2025-11-27,2025-11-29,5,,17276,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.555,668c0036160ec145c30097a8,MOBIS440,2025-11-27,2025-11-29,4,,15488,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,True
227.050.557,668c0037160e0a7b030097b1,MOBIS490,2025-11-27,2025-11-29,5,,17091,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
227.050.562,668c00332367285bf5009791,MOBIS469,2025-11-27,2025-11-29,5,,16850,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.563,668c0030161156caf1009775,MOBIS483,2025-11-27,2025-11-29,5,,21183,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,True
227.050.565,668c0032236a92f788009786,MOBIS474,2025-11-27,2025-11-29,5,,21396,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.569,,MOBIS522,2025-11-27,2025-11-29,5,,20944,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
227.050.572,668c00333a0e76cce300978c,MOBIS369,2025-11-27,2025-11-29,5,,18120,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
227.050.578,668c0030236796057e009771,MOBIS491,2025-11-27,2025-11-29,5,la protection il tient bien,21205,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,True
227.050.580,668c00371610b70f580097b3,MOBIS019,2025-11-27,2025-11-29,5,,5799,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,True
227.050.593,668c002f2367e064f500976d,MOBIS484,2025-11-27,2025-11-29,5,,9512,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
227.050.595,668c00372364917bbb0097b4,MOBIS468,2025-11-27,2025-11-29,5,vriendelijk en behulpzaam.,21285,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.605,,MOBIS533,2025-11-27,2025-11-29,5,,21079,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,False
227.050.613,668c00342369bf0ede00979a,MOBIS324,2025-11-27,2025-11-29,5,,17719,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.614,668c00343a0e689bf0009798,MOBIS480,2025-11-27,2025-11-29,5,,21329,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,True
227.050.619,,MOBIS510,2025-11-27,2025-11-29,1,,18340,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,False
227.050.643,,MOBIS533,2025-11-27,2025-11-29,3,,21079,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Charger,Charger,Purchase,False
227.050.648,668c0032236ab3f452009782,MOBIS403,2025-11-27,2025-11-29,5,,21635,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.651,668c0034236a8ef722009794,MOBIS457,2025-11-27,2025-11-29,5,,18200,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.652,668c0031236ad1aa7200977d,MOBIS494,2025-11-27,2025-11-29,5,,AUTO,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.653,,MOBIS519,2025-11-27,2025-11-29,5,,21282,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,False
227.050.714,,MOBIS530,2025-11-27,2025-11-29,5,,20480,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,False
227.050.719,,MOBIS523,2025-11-27,2025-11-29,4,,20946,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,False
227.050.721,668c0031236ad1aa7200977d,MOBIS494,2025-11-27,2025-11-29,5,"behulpzaam ,duidelijk",17495,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.753,668c00323a1fa1f996009788,MOBIS479,2025-11-27,2025-11-29,2,,20499,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.758,668c002e3a1f25af66009765,MOBIS381,2025-11-27,2025-11-29,5,,17283,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
227.050.771,668c00323a1fa1f996009788,MOBIS479,2025-11-27,2025-11-29,5,,15604,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.787,,MOBIS529,2025-11-27,2025-11-29,1,,20956,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,False
227.050.792,668c002f2367e064f500976d,MOBIS484,2025-11-27,2025-11-29,5,,19436,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
227.050.797,668c00351611d65fe10097a0,MOBIS344,2025-11-27,2025-11-29,5,vendeur gentil et efficace.,19403,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.807,,MOBIS525,2025-11-27,2025-11-29,5,,20958,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,False
227.050.818,668c00312367f184dc00977a,MOBIS348,2025-11-27,2025-11-29,5,,16967,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
227.050.819,,MOBIS530,2025-11-27,2025-11-29,4,j'aurai pu 5 si le vendeur m'aurait fait une proposition de rachat de mon gsm actuel,AUTO,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,False
227.050.824,668c0032236ab3f452009782,MOBIS403,2025-11-27,2025-11-29,5,g eu le service dont j avais besoin,19410,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.826,,MOBIS520,2025-11-27,2025-11-29,5,,18446,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
227.050.834,668c002e3a1f0d5573009761,MOBIS498,2025-11-27,2025-11-29,5,,8586,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.848,668c00312367f184dc00977a,MOBIS348,2025-11-27,2025-11-29,5,,16967,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.879,668c00343a0e689bf0009798,MOBIS480,2025-11-27,2025-11-29,2,,20507,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.050.900,668c002e3a0ef2aeba009763,MOBIS288,2025-11-27,2025-11-29,5,ze hebben mij heel goed geholpen,15553,SUBSCRIPTION,SUBSCRIBERS,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
227.050.903,668c0032236ab3f452009782,MOBIS403,2025-11-27,2025-11-29,5,,17062,SUBSCRIPTION,SUBSCRIBERS,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
227.050.904,668c002f2369bd6a3a00976c,MOBIS373,2025-11-27,2025-11-29,5,.,21204,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,OTHER,Purchase,True
227.050.912,668c0032160ea4433f009784,MOBIS495,2025-11-27,2025-11-29,4,,17494,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.050.937,,MOBIS520,2025-11-27,2025-11-29,5,,18446,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
227.050.949,668c003023673b2a0d009776,MOBIS351,2025-11-27,2025-11-29,5,,18629,SUBSCRIPTION,SUBSCRIBERS,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.051.015,668c0032236ab3f452009782,MOBIS403,2025-11-27,2025-11-29,5,,18611,Prospect,,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.051.050,668c00343a0e689bf0009798,MOBIS480,2025-11-27,2025-11-29,5,,20493,Prospect,,OSO,Connected Objects,Connected Objects,Sport and entertainment,Sport and entertainment,Purchase,True
227.051.069,668c00323a1fa1f996009788,MOBIS479,2025-11-27,2025-11-29,5,,16076,Prospect,,OSO,ACCESSORY,ACCESSORY,Charger,Desktop charger,Purchase,True
227.051.088,,MOBIS522,2025-11-27,2025-11-29,5,,19420,Prospect,,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,False
227.051.092,668c002f16108cebc400976e,MOBIS473,2025-11-27,2025-11-29,5,,17059,Prospect,,OSO,ACCESSORY,ACCESSORY,Sox and Cover,Sox and Cover,Purchase,True
227.051.095,668c00343a0e689bf0009798,MOBIS480,2025-11-27,2025-11-29,5,,17936,Prospect,,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,True
227.051.099,668c00343a0e689bf0009798,MOBIS480,2025-11-27,2025-11-29,5,,21329,Prospect,,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,True
227.051.122,,MOBIS526,2025-11-27,2025-11-29,5,,20947,Prospect,,OSO,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase,False
227.051.139,,MOBIS534,2025-11-27,2025-11-29,5,,21313,Prospect,,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,False
227.051.175,668c00332369207fda009792,MOBIS345,2025-11-27,2025-11-29,5,service rapide et efficace,10942,Prospect,,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,True
227.051.195,668c00372364917bbb0097b4,MOBIS468,2025-11-27,2025-11-29,5,heeft ons heel goed geholpen en de juiste informatie gegeven was heel goede service,17869,Prospect,,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,True
227.051.245,,MOBIS528,2025-11-27,2025-11-29,5,"personnel a l ecoute, explique bien et j ai ete le lendemain pour un probleme et il m a ecouter et resolut ce probleme de suite",20953,Prospect,,OSO,STANDALONE,STANDALONE,Standalone,Samsung,Purchase,False
227.051.247,668c002f16108cebc400976e,MOBIS473,2025-11-27,2025-11-29,5,,21280,Prospect,,OSO,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase,True
227.051.260,668c00353a0d1c82760097a6,MOBIS199,2025-11-27,2025-11-29,5,,16488,Prospect,,OSO,STANDALONE,STANDALONE,Standalone,Apple,Purchase,True
227.051.261,668c002f16108cebc400976e,MOBIS473,2025-11-27,2025-11-29,4,,19430,Prospect,,OSO,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase,True
227.051.304,,MOBIS530,2025-11-27,2025-11-29,5,,20940,Prospect,,OSO,SIM PREPAID,,,,Activation,False
227.051.344,668c002e16116d7d1c00975e,MOBIS312,2025-11-27,2025-11-29,5,,21494,Prospect,,OSO,SIM PREPAID,,,,Activation,True
227.051.358,,MOBIS525,2025-11-27,2025-11-29,5,,20954,Prospect,,OSO,SIM PREPAID,,,,Activation,False
227.051.359,,MOBIS516,2025-11-27,2025-11-29,5,,20488,Prospect,,OSO,SIM PREPAID,,,,Activation,False
227.051.367,668c0030236796057e009771,MOBIS491,2025-11-27,2025-11-29,5,,21205,Prospect,,OSO,SIM PREPAID,,,,Activation,True
227.051.455,668c00361611f516990097ae,MOBIS476,2025-11-27,2025-11-29,4,pas assez de personnel,20491,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.051.461,,,2025-11-27,2025-11-29,5,,21178,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
227.051.541,668c0030160ed08d20009777,MOBIS496,2025-11-27,2025-11-29,4,vriendelijke en vlotte bediening,17486,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.051.549,668c00372364917bbb0097b4,MOBIS468,2025-11-27,2025-11-29,5,,21285,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.051.565,668c0032236ab3f452009782,MOBIS403,2025-11-27,2025-11-29,5,,17048,SUBSCRIPTION,FIRMS,OSO,Tariff Change,,,,Activation,True
227.051.587,,,2025-11-27,2025-11-29,5,,17135,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
227.051.598,668c0034236a8ef722009794,MOBIS457,2025-11-27,2025-11-29,5,,18200,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.051.607,668c0030161156caf1009775,MOBIS483,2025-11-27,2025-11-29,5,,21687,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.051.609,668c00372364917bbb0097b4,MOBIS468,2025-11-27,2025-11-29,5,albin is topkerel,21285,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.051.638,668c002f1610eef050009769,MOBIS402,2025-11-27,2025-11-29,5,,19427,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.051.660,668c002f16108cebc400976e,MOBIS473,2025-11-27,2025-11-29,4,,21280,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.051.696,668c0037236417d8e80097b8,MOBIS497,2025-11-27,2025-11-29,5,,17571,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.051.720,668c00351611d65fe10097a0,MOBIS344,2025-11-27,2025-11-29,5,,18082,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.051.726,668c00332369207fda009792,MOBIS345,2025-11-27,2025-11-29,5,,21382,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.051.732,668c002f161139e41c009770,MOBIS502,2025-11-27,2025-11-29,5,goede service,21411,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.051.737,,MOBIS514,2025-11-27,2025-11-29,5,,17421,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.051.752,,,2025-11-27,2025-11-29,5,zeer goed geholpen,16614,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Tariff Change,,,,Activation,False
227.051.753,,,2025-11-27,2025-11-29,5,,18470,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
227.051.760,,,2025-11-27,2025-11-29,5,,16614,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Tariff Change,,,,Activation,False
227.051.795,668c0032160ea4433f009784,MOBIS495,2025-11-27,2025-11-29,5,,17494,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.051.840,668c002e3a0d882276009762,MOBIS296,2025-11-27,2025-11-29,5,,20500,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.051.847,668c00323a1fa1f996009788,MOBIS479,2025-11-27,2025-11-29,2,,17075,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.051.862,668c00341610fd0d45009799,MOBIS463,2025-11-27,2025-11-29,5,ok,16681,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.051.870,668c00333a0e76cce300978c,MOBIS369,2025-11-27,2025-11-29,5,,18120,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.051.913,,MOBIS533,2025-11-27,2025-11-29,5,"professionnel, rapide, efficace",21079,SUBSCRIPTION,FIRMS,OSO,Takeover,,,,Activation,False
227.052.005,668c0037160e0a7b030097b1,MOBIS490,2025-11-27,2025-11-29,5,,17091,SUBSCRIPTION,SUBSCRIBERS,OSO,,,,,Activation,True
227.052.026,,MOBIS519,2025-11-27,2025-11-29,5,,18437,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.052.035,668c002d3a1f37593d00975c,MOBIS486,2025-11-27,2025-11-29,5,,18021,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.052.036,668c002e3a0d882276009762,MOBIS296,2025-11-27,2025-11-29,5,"professionnel , accueil , et aide",16219,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.052.040,668c00333a0e76cce300978c,MOBIS369,2025-11-27,2025-11-29,5,,18120,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.052.123,668c00332367285bf5009791,MOBIS469,2025-11-27,2025-11-29,5,,16850,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.052.131,668c00353a1f63ae5200979e,MOBIS507,2025-11-27,2025-11-29,3,,21455,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.052.135,668c00343a0e689bf0009798,MOBIS480,2025-11-27,2025-11-29,4,,17084,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.052.137,,,2025-11-27,2025-11-29,5,,12485,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,,,,,Activation,False
227.052.150,668c0032236a92f788009786,MOBIS474,2025-11-27,2025-11-29,5,,19407,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.052.160,668c0037236417d8e80097b8,MOBIS497,2025-11-27,2025-11-29,5,,17571,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.052.188,668c0031160e5c0f00009780,MOBIS293,2025-11-26,2025-11-29,4,,21318,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.052.211,668c002e23671931d9009760,MOBIS492,2025-11-26,2025-11-29,5,,20943,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.052.237,,MOBIS532,2025-11-27,2025-11-29,5,,20965,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.052.241,,MOBIS509,2025-11-27,2025-11-29,5,de verkoper zeer vriendelijk en behulpzaam,18337,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
227.052.258,,MOBIS514,2025-11-27,2025-11-29,5,,17421,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.052.286,668c002e23641fa926009764,MOBIS295,2025-11-27,2025-11-29,5,,21667,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.052.290,668c002f16108cebc400976e,MOBIS473,2025-11-27,2025-11-29,5,,19430,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.052.323,,MOBIS510,2025-11-27,2025-11-29,5,,18340,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
227.052.363,,MOBIS508,2025-11-27,2025-11-29,5,,21293,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.052.431,,,2025-11-27,2025-11-29,5,,18019,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
227.052.443,,MOBIS533,2025-11-27,2025-11-29,5,,21079,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,False
227.052.470,,,2025-11-27,2025-11-29,4,,17369,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
227.052.493,668c0032236ab3f452009782,MOBIS403,2025-11-27,2025-11-29,5,,17062,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.052.504,6765461c5e2a75c344058337,MOBIS271,2025-11-26,2025-11-29,1,il marche pas. sim,20484,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.052.514,,MOBIS516,2025-11-27,2025-11-29,5,,17027,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,False
227.052.526,,MOBIS523,2025-11-27,2025-11-29,5,,20950,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,False
227.052.530,668c0031236ad1aa7200977d,MOBIS494,2025-11-27,2025-11-29,5,zeer te tevreden over de uitleg en de bediening,21465,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.052.567,668c00323a1fa1f996009788,MOBIS479,2025-11-27,2025-11-29,5,,17862,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.052.580,668c003216119d7d59009785,MOBIS489,2025-11-27,2025-11-29,5,,17092,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.052.644,,MOBIS516,2025-11-27,2025-11-29,4,,17027,SUBSCRIPTION,FIRMS,OSO,Service Management,,,,Activation,False
227.052.647,668c003416114a4968009795,MOBIS321,2025-11-27,2025-11-29,5,"because i was understood, listened to, guided, helped, and served very quickly",17961,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.052.650,,,2025-11-27,2025-11-29,5,personnel gentil,18456,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
227.052.651,668c0032160ea4433f009784,MOBIS495,2025-11-27,2025-11-29,5,,17494,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,True
227.052.688,668c00322364ff636b009787,MOBIS310,2025-11-27,2025-11-29,5,,21453,SUBSCRIPTION,SUBSCRIBERS,OSO,SIM Renewal,,,,Activation,True
227.052.734,668c0037160e0a7b030097b1,MOBIS490,2025-11-27,2025-11-29,5,,17091,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.052.749,668c0032236a76f08500978a,MOBIS439,2025-11-27,2025-11-29,5,ze waren zeer behulpzaam en vriendelijk,16947,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.052.753,,MOBIS534,2025-11-27,2025-11-29,5,,21313,SUBSCRIPTION,SUBSCRIBERS,OSO,Service Management,,,,Activation,False
227.052.818,668c00342369bf0ede00979a,MOBIS324,2025-11-27,2025-11-29,5,,21576,SUBSCRIPTION,SUBSCRIBERS,OSO,Takeover,,,,Activation,True
227.052.886,668c0032236ab3f452009782,MOBIS403,2025-11-27,2025-11-29,5,,17048,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.052.908,668c00332369207fda009792,MOBIS345,2025-11-27,2025-11-29,5,,21568,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.052.909,668c002f2367efeb9c009768,MOBIS478,2025-11-27,2025-11-29,4,,19422,SUBSCRIPTION,SUBSCRIBERS,OSO,Tariff Change,,,,Activation,True
227.052.979,,,2025-11-27,2025-11-29,5,bons conseils,17369,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,Service Management,,,,Activation,False
227.052.990,668c0031236ad1aa7200977d,MOBIS494,2025-11-27,2025-11-29,5,,21465,SUBSCRIPTION,FIRMS,OSO,SIM Renewal,,,,Activation,True
227.053.019,,,2025-11-27,2025-11-29,5,,5797,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
227.053.020,668c002e3a1f0d5573009761,MOBIS498,2025-11-27,2025-11-29,4,,8586,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.053.026,,,2025-11-27,2025-11-29,5,heel vriendelijk en behulpzaam personeel.,13804,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
227.053.031,668c002e3a1f0d5573009761,MOBIS498,2025-11-26,2025-11-29,5,,19428,SUBSCRIPTION,SUBSCRIBERS,OSO,New Activation,,,,Activation,True
227.053.037,,,2025-11-27,2025-11-29,5,,17287,SUBSCRIPTION,SUBSCRIBERS,TZ Carrefour,New Activation,,,,Activation,False
