Response Date,Interaction date,SHOP_Shop Name + Aramis code,SHOP_Vendor,Satisfaction score (score on scale from 1 to 5),Verbatim,Respondent ID,SHOP_Shop AudienceName,SHOP_City,SHOP_Customer Type,SHOP_Channel,SHOP_Direction,SHOP_Mainchain,SHOP_Case type,SHOP_Case level 1,SHOP_Case level 2,SHOP_Case level 3,SHOP_Source file
24/11/2025,21/11/2025,ORANGE SHOP WOLUWE STOCKEL - MOBIS521,21669,5,,227.004.217,Prospect,B- 1150,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
24/11/2025,21/11/2025,ORANGE SHOP NIVELLES SHOPPING CENTER - MOBIS474,21672,4,,227.004.243,Prospect,B- 1400,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase
24/11/2025,21/11/2025,ORANGE SHOP NAMUR RUE DE FER - MOBIS522,20944,5,,227.004.249,Prospect,B- 5000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase
24/11/2025,22/11/2025,ORANGE SHOP TAMINES - MOBIS476,20491,5,,227.004.255,Prospect,B- 5060,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
24/11/2025,21/11/2025,ORANGE SHOP NAMUR RUE DE L'ANGE - MOBIS473,18090,5,,227.004.293,Prospect,B- 5000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase
24/11/2025,21/11/2025,ORANGE SHOP TAMINES - MOBIS476,20491,5,,227.004.309,Prospect,B- 5060,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase
24/11/2025,21/11/2025,ORANGE SHOP VERVIERS - MOBIS534,20964,5,,227.004.357,Prospect,B- 4800,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
24/11/2025,22/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,19410,5,,227.004.366,Prospect,B- 7100,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
24/11/2025,22/11/2025,ORANGE SHOP ROCOURT CORA - MOBIS528,20953,5,,227.004.384,Prospect,B- 4000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
24/11/2025,21/11/2025,ORANGE SHOP EEKLO - MOBIS463,16681,5,,227.004.389,Prospect,B- 9900,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
24/11/2025,22/11/2025,ORANGE SHOP CHARLEROI VILLE 2 SHOPPING CENTER - MOBIS296,18813,5,,227.004.393,Prospect,B- 6000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
24/11/2025,21/11/2025,ORANGE SHOP LIEGE PONT D'ILE - MOBIS402,19429,4,,227.004.418,Prospect,B- 4000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Screen Protector,Screen Protector,Purchase
24/11/2025,21/11/2025,ORANGE SHOP UCCLE ALSEMBERG - MOBIS516,21512,5,par se que elle etais vraiment gentilleque selui de veille. merci,227.004.421,Prospect,B- 1180,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
24/11/2025,22/11/2025,ORANGE SHOP HORNU CORA - MOBIS484,17063,5,,227.004.426,Prospect,B- 7301,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase
24/11/2025,22/11/2025,ORANGE SHOP MONS GRANDS PRES SHOPPING CENTER - MOBIS471,19408,5,,227.004.461,Prospect,B- 7000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
24/11/2025,21/11/2025,ORANGE SHOP CHARLEROI VILLE 2 SHOPPING CENTER - MOBIS296,17083,5,,227.004.463,Prospect,B- 6000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase
24/11/2025,22/11/2025,ORANGE SHOP ANDERLECHT CORA - MOBIS518,18042,4,,227.004.540,Prospect,B- 1070,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
24/11/2025,21/11/2025,ORANGE SHOP MONS GRANDS PRES SHOPPING CENTER - MOBIS471,17044,5,,227.004.566,Prospect,B- 7000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Apple,Purchase
24/11/2025,22/11/2025,ORANGE SHOP CHARLEROI RIVE GAUCHE SHOPPING - MOBIS479,17081,5,,227.004.583,Prospect,B- 6000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
24/11/2025,22/11/2025,ORANGE SHOP MOUSCRON - MOBIS498,19418,3,,227.004.602,Prospect,B- 7700,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,APPLE REFURBISHED,Purchase
24/11/2025,21/11/2025,ORANGE SHOP NIVELLES SHOPPING CENTER - MOBIS474,21396,5,,227.004.604,Prospect,B- 1400,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,XIAOMI,Purchase
24/11/2025,22/11/2025,ORANGE SHOP COUVIN - MOBIS482,17070,5,,227.004.612,Prospect,B- 5660,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,STANDALONE,STANDALONE,Standalone,Samsung,Purchase
24/11/2025,22/11/2025,ORANGE SHOP NAMUR RUE DE L'ANGE - MOBIS473,19430,5,,227.004.646,Prospect,B- 5000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase
24/11/2025,21/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,21603,4,,227.004.683,Prospect,B- 7100,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,Charger,Desktop charger,Purchase
24/11/2025,21/11/2025,ORANGE SHOP NIVELLES SHOPPING CENTER - MOBIS474,19407,5,service rapide,227.004.718,Prospect,B- 1400,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,ACCESSORY,ACCESSORY,TV (sales _ aftercare),Remote Control,Purchase
24/11/2025,21/11/2025,ORANGE SHOP ROCOURT CORA - MOBIS528,20982,5,,227.004.740,Prospect,B- 4000,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM PREPAID,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP LIBRAMONT - MOBIS486,17057,5,,227.004.786,Prospect,B- 6800,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM PREPAID,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP KORTRIJK - MOBIS467,21605,4,,227.004.805,Prospect,B- 8500,N/A,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM PREPAID,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE CARREFOUR FROYENNES - MCOAT037,18292,5,personne patiente et efficace,227.004.866,SUBSCRIPTION,B- 7503,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP OOSTENDE - MOBIS381,16543,5,,227.004.880,SUBSCRIPTION,B- 8400,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE CARREFOUR MALMEDY - MCOAT065,18456,5,,227.004.942,SUBSCRIPTION,B- 4960,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP MAASMECHELEN SHOPPING CENTER - MOBIS373,20979,5,,227.004.949,SUBSCRIPTION,B- 3630,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE CARREFOUR DROGENBOS - MCOAT040,17298,5,,227.004.968,SUBSCRIPTION,B- 1620,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP TOURNAI BASTION - MOBIS351,17572,3,,227.004.976,SUBSCRIPTION,B- 7500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP MOL - MOBIS510,18339,1,heel ontevreden over orange,227.004.992,SUBSCRIPTION,B- 2400,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,17062,5,,227.004.999,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP MESSANCY CORA - MOBIS478,19422,5,,227.005.047,SUBSCRIPTION,B- 6780,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP IEPER - MOBIS459,21480,5,,227.005.054,SUBSCRIPTION,B- 8900,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP DENDERMONDE - MOBIS457,17719,5,waarom ni,227.005.071,SUBSCRIPTION,B- 9200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP GENT LANGEMUNT - MOBIS273,21697,5,"volledig probleem opgelost, ook financieel...",227.005.088,SUBSCRIPTION,B- 9000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP AARSCHOT - MOBIS499,17975,5,,227.005.107,SUBSCRIPTION,B- 3200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE CARREFOUR BORSBEEK - MCOAT069,18552,5,,227.005.110,SUBSCRIPTION,B- 2150,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP LIEGE BELLE ILE SHOPPING CENTER - MOBIS525,20958,5,,227.005.117,SUBSCRIPTION,B- 4020,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE CARREFOUR BONCELLES - MCOAT046,13144,5,jamais de soucis avec orange je suis client depuis 19 ans donc,227.005.172,SUBSCRIPTION,B- 4100,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,Service Management,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP TAMINES - MOBIS476,20491,5,,227.005.192,SUBSCRIPTION,B- 5060,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP CHATELINEAU CORA - MOBIS480,21329,5,,227.005.196,SUBSCRIPTION,B- 6200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,N/A,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP BONCELLES - MOBIS488,16625,3,,227.005.216,SUBSCRIPTION,B- 4100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,21635,5,,227.005.225,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP BASILIX SHOPPING CENTER - MOBIS519,21282,4,,227.005.295,SUBSCRIPTION,B- 1082,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP ANDERLECHT CORA - MOBIS518,21295,1,,227.005.296,SUBSCRIPTION,B- 1070,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP ETTERBEEK - MOBIS517,18434,5,,227.005.309,SUBSCRIPTION,B- 1040,FIRMS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP ROCOURT CORA - MOBIS528,19417,5,,227.005.316,SUBSCRIPTION,B- 4000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Takeover,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP ANDENNE - MOBIS489,17043,5,5 car service rapide et efficace !,227.005.373,SUBSCRIPTION,B- 5300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP KUURNE SHOPPING CENTER - MOBIS468,17869,5,,227.005.384,SUBSCRIPTION,B- 8520,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Takeover,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP WIJNEGEM SHOPPING CENTER - MOBIS293,17656,4,vriendelijk personeel en direct geholpen,227.005.422,SUBSCRIPTION,B- 2110,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE CARREFOUR GOSSELIES - MCOAT031,15401,5,,227.005.434,SUBSCRIPTION,B- 6041,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP EEKLO - MOBIS463,16681,5,vlot geholpen door vriendelijke personeel,227.005.454,SUBSCRIPTION,B- 9900,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE CARREFOUR TURNHOUT - MCOAT054,14175,1,,227.005.518,SUBSCRIPTION,B- 2300,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE CARREFOUR BOMEREE - MCOAT038,14300,5,,227.005.548,SUBSCRIPTION,B- 6110,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE CARREFOUR SINT ELOOIS - VIJVE - MCOAT076,18360,4,,227.005.551,SUBSCRIPTION,B- 8793,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,Takeover,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP OUDENAARDE - MOBIS496,21144,5,de 2 dames waren heel vriendelijk en hulpvaardig !! zij verdienen dit !!,227.005.575,SUBSCRIPTION,B- 9700,FIRMS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP ST-NIKLAAS WAASLAND SHOPPING CENTER - MOBIS324,18882,4,,227.005.619,SUBSCRIPTION,B- 9100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP WOLUWE SHOPPING CENTER - MOBIS520,18446,5,,227.005.685,SUBSCRIPTION,B- 1200,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP DOCKS SHOPPING - MOBIS421,18436,5,,227.005.712,SUBSCRIPTION,B- 1000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE CARREFOUR KURINGEN - MCOAT050,16614,5,het was leuk voor ons we hebben nieuwe gsm gekocht,227.005.751,SUBSCRIPTION,B- 3511,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,Service Management,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE CARREFOUR MONT ST JEAN - MCOAT060,17369,5,tres bonne service client efficace et rapidw,227.005.758,SUBSCRIPTION,B- 1410,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,Takeover,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP NAMUR RUE DE FER - MOBIS522,20944,5,,227.005.767,SUBSCRIPTION,B- 5000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP AALST - MOBIS494,21266,5,,227.005.775,SUBSCRIPTION,B- 9300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE CARREFOUR BRUGGE - MCOAT051,21503,1,we hebben bijna 2 uur op uw service gewacht zonder dat er iets gebeurde.,227.005.780,SUBSCRIPTION,B- 8000,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,N/A,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP CHARLEROI VILLE 2 SHOPPING CENTER - MOBIS296,16219,5,,227.005.805,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP TOURNAI BASTION - MOBIS351,8586,4,,227.005.807,SUBSCRIPTION,B- 7500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,N/A,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP BEN-AHIN - MOBIS492,19415,2,,227.005.853,SUBSCRIPTION,B- 4500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP WIJNEGEM SHOPPING CENTER - MOBIS293,16715,5,,227.005.892,SUBSCRIPTION,B- 2110,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP HANNUT - MOBIS533,21076,5,,227.005.897,SUBSCRIPTION,B- 4280,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP MECHELEN - MOBIS507,21455,5,,227.005.900,SUBSCRIPTION,B- 2800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,N/A,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP ROCOURT CORA - MOBIS528,20963,5,,227.005.927,SUBSCRIPTION,B- 4000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,N/A,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,17048,5,,227.005.929,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP TOURNAI BASTION - MOBIS351,8586,5,,227.005.931,SUBSCRIPTION,B- 7500,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP ATH - MOBIS497,18856,5,,227.005.934,SUBSCRIPTION,B- 7800,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE CARREFOUR ST AGATHA BERCHEM - MCOAT062,21200,5,,227.006.005,SUBSCRIPTION,B- 1082,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,New Activation,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP BRUGGE SINT-KRUIS - MOBIS439,16947,5,,227.006.039,SUBSCRIPTION,B- 8310,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP BRUGGE SINT-KRUIS - MOBIS439,21385,5,,227.006.054,SUBSCRIPTION,B- 8310,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP CHARLEROI VILLE 2 SHOPPING CENTER - MOBIS296,16219,5,,227.006.055,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP WOLUWE STOCKEL - MOBIS521,19438,2,,227.006.060,SUBSCRIPTION,B- 1150,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP PLACE LOUISE - MOBIS455,15473,5,,227.006.063,SUBSCRIPTION,B- 1060,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP GENT LANGEMUNT - MOBIS273,21697,4,,227.006.065,SUBSCRIPTION,B- 9000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP KUURNE SHOPPING CENTER - MOBIS468,21285,5,,227.006.073,SUBSCRIPTION,B- 8520,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP JEMEPPE - MOBIS523,20950,4,,227.006.158,SUBSCRIPTION,B- 4101,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP CHARLEROI VILLE 2 SHOPPING CENTER - MOBIS296,16219,5,,227.006.161,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP BONCELLES - MOBIS488,15528,5,,227.006.180,SUBSCRIPTION,B- 4100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE CARREFOUR ANS - MCOAT033,16605,5,,227.006.212,SUBSCRIPTION,B- 4430,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,Service Management,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP LA LOUVIERE CORA - MOBIS403,21670,5,,227.006.228,SUBSCRIPTION,B- 7100,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP TIENEN - MOBIS500,17976,5,vlotte medewerker. goed verder geholpen.,227.006.240,SUBSCRIPTION,B- 3300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE CARREFOUR MALMEDY - MCOAT065,18456,3,,227.006.255,SUBSCRIPTION,B- 4960,SUBSCRIBERS,TZ Carrefour,Indirect channels,MOBISTAR TRAFFIC ZONE CARREFOUR,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP NAMUR RUE DE FER - MOBIS522,21082,5,,227.006.264,SUBSCRIPTION,B- 5000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,SIM Renewal,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP MESSANCY CORA - MOBIS478,17051,4,,227.006.269,SUBSCRIPTION,B- 6780,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP CHARLEROI RIVE GAUCHE SHOPPING - MOBIS479,15604,5,,227.006.294,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP CHARLEROI RIVE GAUCHE SHOPPING - MOBIS479,17405,5,,227.006.307,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
24/11/2025,22/11/2025,ORANGE SHOP JEMEPPE - MOBIS523,20946,2,la 4g pue ne fonctionne pas des masses,227.006.327,SUBSCRIPTION,B- 4101,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Tariff Change,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP TURNHOUT - MOBIS310,19067,5,de verkoper was een zeer bekwame persoon met de nodige professionaliteit maar toch een vlatte babbel!,227.006.333,SUBSCRIPTION,B- 2300,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,Service Management,N/A,N/A,N/A,Activation
24/11/2025,21/11/2025,ORANGE SHOP CHARLEROI RIVE GAUCHE SHOPPING - MOBIS479,17075,5,,227.006.336,SUBSCRIPTION,B- 6000,SUBSCRIBERS,OSO,Orange shops,MOBISTAR OWNED SHOPS,New Activation,N/A,N/A,N/A,Activation
